"ARAX","ARAX_score","ARA_count","ARA_list","agg1","agg2","ara","aragorn","aragorn_score","biothings_explorer","biothings_explorer_score","causal_mechanism_qualifier","comp_clinical_evidence_score","comp_confidence_score","comp_novelty_score","edge_id","edge_object","edge_objectNode_cat","edge_objectNode_cats","edge_objectNode_name","edge_subjectNode_cat","edge_subjectNode_cats","edge_subjectNode_name","edge_type","edgeg_subject","improving_agent","improving_agent_score","normalized_score","object_aspect_qualifier","object_direction_qualifier","object_form_or_variant_qualifier","phrase","pk","predicate","primary_source","publications","publications_count","qualified_predicate","qualifiers","rank","result_counter","result_objectNode_cat","result_objectNode_id","result_objectNode_name","result_subjectNode_cat","result_subjectNode_id","result_subjectNode_name","subject_aspect_qualifier","subject_direction_qualifier","subject_form_or_variant_qualifier","sugeno_score","unsecret","unsecret_score","weighted_mean_score"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","infores:spoke","infores:improving-agent","infores:biothings-explorer","true","0.782","true","0.941","","N/A","1","N/A","5380571","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","cortisol sodium phosphate","one-hop","CHEBI:5781","true","0.569","100","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:drugcentral","","0","","","3","3","biolink:MolecularMixture","CHEBI:5781","cortisol sodium phosphate","biolink:Disease","MONDO:0015129","Addison Disease","","","","1","true","0.985","0.5"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","infores:aragorn","infores:automat-robokop","infores:biothings-explorer","true","0.782","true","0.941","","N/A","1","N/A","d50dc8159b8c","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","cortisol sodium phosphate","one-hop","CHEBI:5781","true","0.569","100","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:drugcentral","","0","","","3","3","biolink:MolecularMixture","CHEBI:5781","cortisol sodium phosphate","biolink:Disease","MONDO:0015129","Addison Disease","","","","1","true","0.985","0.5"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","infores:aragorn","infores:molepro","infores:biothings-explorer","true","0.782","true","0.941","","N/A","1","N/A","8e9470a173ed","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","cortisol sodium phosphate","one-hop","CHEBI:5781","true","0.569","100","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:drugcentral","","0","","","3","3","biolink:MolecularMixture","CHEBI:5781","cortisol sodium phosphate","biolink:Disease","MONDO:0015129","Addison Disease","","","","1","true","0.985","0.5"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","infores:aragorn","infores:molepro","infores:biothings-explorer","true","0.782","true","0.941","","N/A","1","N/A","831708096b78","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","cortisol sodium phosphate","creative","CHEBI:5781","true","0.569","100","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:sider","","0","","","3","3","biolink:MolecularMixture","CHEBI:5781","cortisol sodium phosphate","biolink:Disease","MONDO:0015129","Addison Disease","","","","1","true","0.985","0.5"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","infores:aragorn","","infores:biothings-explorer","true","0.782","true","0.941","","N/A","1","N/A","06a4388d8fbe","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","cortisol sodium phosphate","creative","CHEBI:5781","true","0.569","100","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:automat-drug-central","","0","","","3","3","biolink:MolecularMixture","CHEBI:5781","cortisol sodium phosphate","biolink:Disease","MONDO:0015129","Addison Disease","","","","1","true","0.985","0.5"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","infores:aragorn","","infores:biothings-explorer","true","0.782","true","0.941","","N/A","1","N/A","059d6c66350f","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","cortisol sodium phosphate","creative","CHEBI:5781","true","0.569","100","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:automat-robokop","","0","","","3","3","biolink:MolecularMixture","CHEBI:5781","cortisol sodium phosphate","biolink:Disease","MONDO:0015129","Addison Disease","","","","1","true","0.985","0.5"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","infores:aragorn","","infores:biothings-explorer","true","0.782","true","0.941","","N/A","1","N/A","57c641f106dc","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","cortisol sodium phosphate","creative","CHEBI:5781","true","0.569","100","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:service-provider-trapi","","0","","","3","3","biolink:MolecularMixture","CHEBI:5781","cortisol sodium phosphate","biolink:Disease","MONDO:0015129","Addison Disease","","","","1","true","0.985","0.5"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","infores:aragorn","infores:automat-robokop","infores:biothings-explorer","true","0.782","true","0.941","","N/A","1","N/A","4aa427c3ee56","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","cortisol sodium phosphate","one-hop","CHEBI:5781","true","0.569","100","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:drugmechdb","","0","","","3","3","biolink:MolecularMixture","CHEBI:5781","cortisol sodium phosphate","biolink:Disease","MONDO:0015129","Addison Disease","","","","1","true","0.985","0.5"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","infores:service-provider-trapi","infores:aragorn","infores:biothings-explorer","true","0.782","true","0.941","","N/A","1","N/A","9eecdf03a11a","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","cortisol sodium phosphate","one-hop","CHEBI:5781","true","0.569","100","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:repodb","","0","","","3","3","biolink:MolecularMixture","CHEBI:5781","cortisol sodium phosphate","biolink:Disease","MONDO:0015129","Addison Disease","","","","1","true","0.985","0.5"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","infores:biothings-repodb","infores:biothings-explorer","infores:biothings-explorer","true","0.684","true","0.858","","N/A","0.999","N/A","64bb35714b97690f2edde0081067a09c","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:ChemicalMixture; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:Drug; biolink:MolecularMixture; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","Cortisone acetate","one-hop","CHEBI:3897","true","0.547","98.23","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:repodb","","0","","","4","4","biolink:SmallMolecule","CHEBI:3897","Cortisone acetate","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.999","true","0.97","0.5"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","","","infores:biothings-explorer","true","0.684","true","0.858","","N/A","0.999","N/A","CHEBI:3897-treats-MONDO:0015129-via_subclass","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:ChemicalMixture; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:Drug; biolink:MolecularMixture; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","Cortisone acetate","creative","CHEBI:3897","true","0.547","98.23","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:biothings-explorer","","0","","","4","4","biolink:SmallMolecule","CHEBI:3897","Cortisone acetate","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.999","true","0.97","0.5"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","","","infores:biothings-explorer","true","0.684","true","0.858","","N/A","0.999","N/A","inferred-CHEBI:3897-treats-MONDO:0015129","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:ChemicalMixture; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:Drug; biolink:MolecularMixture; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","Cortisone acetate","creative","CHEBI:3897","true","0.547","98.23","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:biothings-explorer","","0","","","4","4","biolink:SmallMolecule","CHEBI:3897","Cortisone acetate","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.999","true","0.97","0.5"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","","","infores:biothings-explorer","true","0.684","true","0.858","","N/A","0.999","N/A","medik:creative_edge#38","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:ChemicalMixture; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:Drug; biolink:MolecularMixture; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","Cortisone acetate","creative","CHEBI:3897","true","0.547","98.23","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","4","4","biolink:SmallMolecule","CHEBI:3897","Cortisone acetate","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.999","true","0.97","0.5"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","","","infores:biothings-explorer","true","0.684","true","0.858","","N/A","0.999","N/A","medik:creative_edge#42","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:ChemicalMixture; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:Drug; biolink:MolecularMixture; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","Cortisone acetate","creative","CHEBI:3897","true","0.547","98.23","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","4","4","biolink:SmallMolecule","CHEBI:3897","Cortisone acetate","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.999","true","0.97","0.5"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","","","infores:biothings-explorer","true","0.684","true","0.858","","N/A","0.999","N/A","medik:creative_edge#63","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:ChemicalMixture; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:Drug; biolink:MolecularMixture; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","Cortisone acetate","creative","CHEBI:3897","true","0.547","98.23","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","4","4","biolink:SmallMolecule","CHEBI:3897","Cortisone acetate","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.999","true","0.97","0.5"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","","","infores:biothings-explorer","true","0.684","true","0.858","","N/A","0.999","N/A","medik:creative_edge#78","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:ChemicalMixture; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:Drug; biolink:MolecularMixture; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","Cortisone acetate","creative","CHEBI:3897","true","0.547","98.23","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","4","4","biolink:SmallMolecule","CHEBI:3897","Cortisone acetate","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.999","true","0.97","0.5"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","infores:unsecret-agent","","infores:biothings-explorer","true","0.684","true","0.858","","N/A","0.999","N/A","medik:edge#340","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:ChemicalMixture; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:Drug; biolink:MolecularMixture; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","Cortisone acetate","one-hop","CHEBI:3897","true","0.547","98.23","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:drugmechdb","","0","","","4","4","biolink:SmallMolecule","CHEBI:3897","Cortisone acetate","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.999","true","0.97","0.5"
